,vendor_qtycount,del_date_scheduled_yr,vendor_qtysum,vendor_qtymean,vendor_valsum,vendor_valmean,vendor_inssum,vendor_insmean,vendor_weightsum,vendor_weightmean,vendor_costsum,vendor_costmean
2316,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2317,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2318,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2319,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2320,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2321,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2322,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2323,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2324,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2325,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2326,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2327,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2328,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2329,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2330,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2331,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2332,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2333,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2334,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2335,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2336,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2337,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2338,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2339,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2340,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2341,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2342,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2343,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2344,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2345,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2346,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2347,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2348,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2349,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2350,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2351,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2352,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2353,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2354,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2355,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2356,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2357,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2358,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2359,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2360,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2361,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2362,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2363,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2364,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2365,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2366,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2367,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2368,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2369,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2370,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2371,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2372,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2373,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2374,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2375,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2376,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2377,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2378,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2379,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2380,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2381,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2382,620,2008,9514511,15345.985483870967,88365768.37000008,142525.43285483884,145539.36000000002,234.74090322580648,1218044.1771549473,1964.5873825079796,25087416.915874045,40463.57567076459
2383,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2384,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2385,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2386,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2387,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2388,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2389,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2390,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2391,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2392,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2393,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2394,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2395,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2396,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2397,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2398,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2399,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2400,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2401,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2402,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2403,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2404,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2405,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2406,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2407,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2408,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2409,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2410,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2411,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2412,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2413,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2414,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2415,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2416,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2417,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2418,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2419,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2420,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2421,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2422,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2423,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2424,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2425,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2426,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2427,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2428,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2429,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2430,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2431,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2432,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2433,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2434,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2435,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2436,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2437,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2438,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2439,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2440,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2441,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2442,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2443,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2444,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2445,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2446,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2447,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2448,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2449,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2450,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2451,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2452,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2453,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2454,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2455,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2456,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2457,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2458,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2459,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2460,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2461,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2462,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2463,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2464,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2465,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2466,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2467,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2468,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2469,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2470,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2471,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2472,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2473,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2474,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2475,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2476,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2477,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
2478,631,2009,9106810,14432.345483359746,90074242.41,142748.40318541997,176868.5300000001,280.29877971473866,1288046.1548280376,2041.2775829287443,35630903.14807186,56467.3583963104
