,dest_sum,dest_mean,dest_fsi,dest_customs,dest_infra,dest_intl_ship,dest_logistic_qlty,dest_lpi,dest_timeliness,dest_track_trace,orig_sum,orig_mean,orig_fsi,orig_customs,orig_infra,orig_intl_ship,orig_logistic_qlty,orig_lpi,orig_timeliness,orig_track_trace,dest_del_date_scheduled_yr,dest_count,orig_del_date_scheduled_yr,orig_count
1845,1.0,0.047619047619047616,100.9,2.08333,2.13636,2.2,2.10526,2.2114623441911885,2.6,2.15789,0.0,0.0,76.0,3.02632,3.16216,3.24324,3.30556,3.311444155619491,3.91176,3.25,2007,21,2007,10
1846,1.0,0.047619047619047616,100.9,2.08333,2.13636,2.2,2.10526,2.2114623441911885,2.6,2.15789,0.0,0.0,76.0,3.02632,3.16216,3.24324,3.30556,3.311444155619491,3.91176,3.25,2007,21,2007,10
1847,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1848,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1849,2.0,0.11764705882352941,73.3,1.95455,1.78261,1.8,1.95,2.0480109720742625,2.5,2.35,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,17,2007,72
1850,3.0,0.03896103896103896,95.6,2.22727,2.23404,2.48837,2.38095,2.3963117324298837,2.69048,2.35556,2.0,0.045454545454545456,33.6,3.51919,4.07113,3.5817,3.84529,3.8436715006807303,4.11443,4.0092,2007,77,2007,44
1851,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1852,0.0,0.0,76.9,2.23077,2.07692,2.25,2.36364,2.2938264973203597,2.83333,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,84,2007,371
1853,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1854,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1855,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1856,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1857,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,96,2007,371
1858,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1859,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,47,2007,371
1860,3.0,0.03896103896103896,95.6,2.22727,2.23404,2.48837,2.38095,2.3963117324298837,2.69048,2.35556,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,77,2007,371
1861,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1862,0.0,0.0,84.9,2.4,2.25,2.5,2.5,2.4775219737838796,2.83333,2.375,1.0,0.02702702702702703,19.5,3.81818,3.71875,3.75862,3.93103,3.9138450335049244,4.32,3.96154,2007,2,2007,37
1863,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1864,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1865,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,1.0,0.02702702702702703,19.5,3.81818,3.71875,3.75862,3.93103,3.9138450335049244,4.32,3.96154,2007,47,2007,37
1866,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,47,2007,371
1867,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,1.0,0.02702702702702703,19.5,3.81818,3.71875,3.75862,3.93103,3.9138450335049244,4.32,3.96154,2007,47,2007,37
1868,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,96,2007,371
1869,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,47,2007,371
1870,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,96,2007,72
1871,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,47,2007,72
1872,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,0.0,0.0,39.7,2.579769153846155,2.5991283076923093,2.7368916153846166,2.727268769230769,2.7642373870621797,3.196428769230769,2.7641976153846164,2007,47,2007,20
1873,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,1.0,0.02702702702702703,19.5,3.81818,3.71875,3.75862,3.93103,3.9138450335049244,4.32,3.96154,2007,96,2007,37
1874,0.0,0.0,76.9,2.23077,2.07692,2.25,2.36364,2.2938264973203597,2.83333,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,84,2007,371
1875,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,47,2007,371
1876,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,47,2007,371
1877,0.0,0.0,76.9,2.23077,2.07692,2.25,2.36364,2.2938264973203597,2.83333,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,84,2007,371
1878,0.0,0.0,76.9,2.23077,2.07692,2.25,2.36364,2.2938264973203597,2.83333,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,84,2007,371
1879,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,0.0,0.0,28.6,3.99225,4.29032,4.04878,4.25,4.177695148811235,4.38235,4.13636,2007,164,2007,8
1880,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,0.0,0.0,28.6,3.99225,4.29032,4.04878,4.25,4.177695148811235,4.38235,4.13636,2007,164,2007,8
1881,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,35,2007,72
1882,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1883,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1884,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,96,2007,371
1885,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1886,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1887,0.0,0.0,71.3,2.14286,2.0,2.14286,1.83333,2.158762604106489,3.0,1.83333,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,7,2007,72
1888,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1889,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1890,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,0.0,0.0,34.1,3.51079,3.82353,3.62963,3.75969,3.7618841676528714,4.02459,3.87097,2007,164,2007,19
1891,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,96,2007,371
1892,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,96,2007,371
1893,0.0,0.0,79.3,2.07143,2.0,2.08333,1.91667,2.083703481064502,2.27273,2.16667,0.0,0.0,39.7,2.579769153846155,2.5991283076923093,2.7368916153846166,2.727268769230769,2.7642373870621797,3.196428769230769,2.7641976153846164,2007,47,2007,20
1894,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1895,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,164,2007,72
1896,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,0.0,0.0,34.1,3.739,4.04938,3.85209,4.01954,3.9933617484221124,4.24815,4.1,2007,96,2007,32
1897,0.0,0.0,76.9,2.23077,2.07692,2.25,2.36364,2.2938264973203597,2.83333,2.0,0.0,0.0,28.6,3.99225,4.29032,4.04878,4.25,4.177695148811235,4.38235,4.13636,2007,84,2007,8
1898,0.0,0.0,76.9,2.23077,2.07692,2.25,2.36364,2.2938264973203597,2.83333,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,84,2007,371
1899,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,96,2007,371
1900,3.0,0.03896103896103896,95.6,2.22727,2.23404,2.48837,2.38095,2.3963117324298837,2.69048,2.35556,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,77,2007,371
1901,0.0,0.0,110.1,1.92308,1.86667,2.26667,2.21429,2.2862770519360103,2.84615,2.64286,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,35,2007,371
1902,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1903,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1904,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1905,1.0,0.047619047619047616,100.9,2.08333,2.13636,2.2,2.10526,2.2114623441911885,2.6,2.15789,1.0,0.013888888888888888,38.4,3.88279,4.19133,3.90984,4.20728,4.0986952364612765,4.32727,4.11864,2007,21,2007,72
1906,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,2.0,0.045454545454545456,33.6,3.51919,4.07113,3.5817,3.84529,3.8436715006807303,4.11443,4.0092,2007,164,2007,44
1907,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,1.0,0.008130081300813009,19.8,3.855766666666667,4.08465,3.8763663333333334,4.113686333333333,4.075447632375132,4.395841,4.174319666666666,2008,75,2008,123
1908,1.0,0.010416666666666666,81.6,2.111109,1.9444443333333334,2.4018516666666665,2.2981453333333333,2.3394349176036426,2.616203666666667,2.649537,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,96,2008,541
1909,1.0,0.027777777777777776,89.2,1.8,1.53333,1.66667,1.66667,1.7748182178200613,2.38462,1.6,3.0,0.17647058823529413,19.3,3.84615,4.11321,3.89796,4.06122,4.0753834485626985,4.43182,4.15217,2007,36,2007,17
1910,4.0,0.12903225806451613,95.3,2.14286,1.875,2.42857,2.0,2.326745435832871,3.66667,1.83333,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,31,2007,371
1911,1.0,0.010416666666666666,81.6,2.111109,1.9444443333333334,2.4018516666666665,2.2981453333333333,2.3394349176036426,2.616203666666667,2.649537,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,96,2008,541
1912,3.0,0.03896103896103896,95.6,2.22727,2.23404,2.48837,2.38095,2.3963117324298837,2.69048,2.35556,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,77,2007,371
1913,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,146,2008,541
1914,1.0,0.047619047619047616,100.9,2.08333,2.13636,2.2,2.10526,2.2114623441911885,2.6,2.15789,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,21,2007,371
1915,4.0,0.12903225806451613,95.3,2.14286,1.875,2.42857,2.0,2.326745435832871,3.66667,1.83333,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,31,2007,371
1916,0.0,0.0,112.5,2.604676661290323,2.6409821290322584,2.7936806021505385,2.761934411290324,2.824495596749646,3.295743341397849,2.8519830295698925,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,54,2008,541
1917,0.0,0.0,96.1,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,1.0,0.022222222222222223,37.3,3.9227766666666666,4.239616,3.825391333333333,4.184269,4.103946824307518,4.379152333333334,4.140317666666666,2008,47,2008,45
1918,0.0,0.0,88.0,1.7416666666666667,1.5638866666666666,2.069446666666667,1.728425,1.8627744785467075,2.2714926666666666,1.7315973333333334,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,35,2008,541
1919,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,146,2008,541
1920,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,75,2008,541
1921,0.0,0.0,88.0,1.7416666666666667,1.5638866666666666,2.069446666666667,1.728425,1.8627744785467075,2.2714926666666666,1.7315973333333334,1.0,0.008130081300813009,19.8,3.855766666666667,4.08465,3.8763663333333334,4.113686333333333,4.075447632375132,4.395841,4.174319666666666,2008,35,2008,123
1922,1.0,0.010416666666666666,81.6,2.111109,1.9444443333333334,2.4018516666666665,2.2981453333333333,2.3394349176036426,2.616203666666667,2.649537,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,96,2008,541
1923,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,75,2008,541
1924,2.0,0.012195121951219513,107.3,2.22222,2.22222,2.125,2.375,2.3613462231624363,3.25,2.0,7.0,0.018867924528301886,70.8,2.69118,2.90476,3.07813,3.26563,3.0709137038157777,3.47458,3.03333,2007,164,2007,371
1925,1.0,0.02127659574468085,96.1,2.139937,1.8392856666666666,2.5377406666666666,2.0469696666666666,2.3554172905552475,3.327895333333333,2.185856333333333,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,47,2008,541
1926,0.0,0.0,96.1,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,47,2008,541
1927,0.0,0.0,96.1,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,1.0,0.022222222222222223,37.3,3.9227766666666666,4.239616,3.825391333333333,4.184269,4.103946824307518,4.379152333333334,4.140317666666666,2008,47,2008,45
1928,1.0,0.02127659574468085,96.1,2.139937,1.8392856666666666,2.5377406666666666,2.0469696666666666,2.3554172905552475,3.327895333333333,2.185856333333333,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,47,2008,541
1929,2.0,0.034482758620689655,79.1,2.1860506666666666,1.9983593333333334,2.315564,2.0698843333333334,2.255640320709668,2.6265553333333336,2.2969766666666667,0.0,0.0,32.9,3.739195666666667,4.015390333333333,3.7894733333333335,3.9873096666666665,3.980390832281408,4.29017,4.111021,2008,58,2008,36
1930,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,75,2008,541
1931,0.0,0.0,80.6,2.08333,2.0,2.4,2.44444,2.366997376405464,2.5,2.8,0.0,0.0,34.1,3.739,4.04938,3.85209,4.01954,3.9933617484221124,4.24815,4.1,2007,96,2007,32
1932,0.0,0.0,112.5,2.604676661290323,2.6409821290322584,2.7936806021505385,2.761934411290324,2.824495596749646,3.295743341397849,2.8519830295698925,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,54,2008,541
1933,0.0,0.0,112.5,2.604676661290323,2.6409821290322584,2.7936806021505385,2.761934411290324,2.824495596749646,3.295743341397849,2.8519830295698925,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,54,2008,541
1934,0.0,0.0,99.3,2.0970523333333335,2.1488746666666665,2.523015,2.222311,2.3381762294607924,2.738921,2.24758,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,111,2008,541
1935,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,1.0,0.022222222222222223,37.3,3.9227766666666666,4.239616,3.825391333333333,4.184269,4.103946824307518,4.379152333333334,4.140317666666666,2008,146,2008,45
1936,1.0,0.010416666666666666,81.6,2.111109,1.9444443333333334,2.4018516666666665,2.2981453333333333,2.3394349176036426,2.616203666666667,2.649537,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,96,2008,541
1937,0.0,0.0,99.3,2.0970523333333335,2.1488746666666665,2.523015,2.222311,2.3381762294607924,2.738921,2.24758,1.0,0.022222222222222223,37.3,3.9227766666666666,4.239616,3.825391333333333,4.184269,4.103946824307518,4.379152333333334,4.140317666666666,2008,111,2008,45
1938,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,146,2008,541
1939,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,1.0,0.017543859649122806,62.7,3.2207453333333333,3.421478,3.4577426666666664,3.5597983333333336,3.507961916035153,3.7106433333333335,3.7128026666666667,2008,146,2008,57
1940,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,1.0,0.017543859649122806,62.7,3.2207453333333333,3.421478,3.4577426666666664,3.5597983333333336,3.507961916035153,3.7106433333333335,3.7128026666666667,2008,146,2008,57
1941,1.0,0.010416666666666666,81.6,2.111109,1.9444443333333334,2.4018516666666665,2.2981453333333333,2.3394349176036426,2.616203666666667,2.649537,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,96,2008,541
1942,1.0,0.00684931506849315,95.7,2.2089086666666664,2.300921333333333,2.606277,2.4029053333333334,2.460064488286589,2.8261576666666666,2.385978666666667,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,146,2008,541
1943,0.0,0.0,112.5,2.604676661290323,2.6409821290322584,2.7936806021505385,2.761934411290324,2.824495596749646,3.295743341397849,2.8519830295698925,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,54,2008,541
1944,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,75,2008,541
1945,1.0,0.010416666666666666,81.6,2.111109,1.9444443333333334,2.4018516666666665,2.2981453333333333,2.3394349176036426,2.616203666666667,2.649537,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,96,2008,541
1946,1.0,0.01639344262295082,76.8,2.135729,2.0634653333333333,2.423077,2.3092786666666667,2.2935326648802397,2.687574666666667,2.0946296666666666,0.0,0.0,32.9,3.739195666666667,4.015390333333333,3.7894733333333335,3.9873096666666665,3.980390832281408,4.29017,4.111021,2008,61,2008,36
1947,0.0,0.0,72.2,1.9778703333333334,1.852903,1.9710096666666665,2.0499476666666667,2.1213576480495084,2.5656136666666667,2.325354,1.0,0.008130081300813009,19.8,3.855766666666667,4.08465,3.8763663333333334,4.113686333333333,4.075447632375132,4.395841,4.174319666666666,2008,23,2008,123
1948,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,7.0,0.012939001848428836,72.9,2.694128666666667,2.90633,3.0955773333333334,3.2300826666666667,3.0856341358771853,3.519518,3.070454333333333,2008,75,2008,541
1949,2.0,0.02666666666666667,104.6,2.1998233333333332,2.269999,2.2305703333333335,2.4404763333333332,2.418721815441624,3.0763416666666665,2.3174603333333335,1.0,0.03225806451612903,32.8,3.5729753333333334,4.098251666666667,3.4567863333333335,3.868529333333333,3.84771800045382,4.138078333333333,4.062355,2008,75,2008,31
