,brand_qtycount,del_date_scheduled_yr,brand_qtysum,brand_qtymean,brand_valsum,brand_valmean,brand_inssum,brand_insmean,brand_weightsum,brand_weightmean,brand_costsum,brand_costmean
1651,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1652,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1653,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1654,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1655,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1656,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1657,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1658,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1659,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1660,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1661,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1662,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1663,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1664,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1665,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1666,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1667,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1668,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1669,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1670,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1671,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1672,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1673,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1674,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1675,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1676,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1677,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1678,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1679,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1680,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1681,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1682,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1683,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1684,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1685,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1686,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1687,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1688,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1689,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1690,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1691,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1692,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1693,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1694,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1695,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1696,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1697,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1698,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1699,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1700,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1701,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1702,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1703,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1704,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1705,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1706,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1707,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1708,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1709,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1710,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1711,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1712,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1713,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1714,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1715,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1716,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1717,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1718,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1719,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1720,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1721,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1722,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1723,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1724,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1725,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1726,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1727,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1728,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1729,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1730,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1731,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1732,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1733,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1734,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1735,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1736,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1737,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1738,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1739,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1740,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1741,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1742,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1743,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1744,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1745,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1746,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1747,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1748,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1749,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1750,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1751,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1752,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1753,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1754,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1755,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1756,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1757,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1758,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1759,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1760,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1761,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1762,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1763,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1764,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1765,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1766,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1767,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1768,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1769,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1770,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1771,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1772,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1773,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1774,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1775,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1776,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1777,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1778,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1779,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1780,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1781,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1782,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1783,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1784,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1785,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1786,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1787,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1788,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1789,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1790,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1791,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1792,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1793,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1794,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1795,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1796,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1797,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1798,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1799,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1800,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1801,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1802,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1803,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1804,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1805,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1806,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1807,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1808,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1809,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1810,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1811,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1812,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1813,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1814,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1815,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1816,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1817,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1818,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1819,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1820,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
1821,758,2009,9850142,12994.910290237467,81426145.50000003,107422.35554089713,159952.04,211.01852242744064,996344.703522378,1314.4389228527414,36907973.33363542,48691.25769608894
