,factory_qtycount,del_date_scheduled_yr,factory_qtysum,factory_qtymean,factory_valsum,factory_valmean,factory_inssum,factory_insmean,factory_weightsum,factory_weightmean,factory_costsum,factory_costmean
3218,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3219,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3220,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3221,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3222,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3223,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3224,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3225,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3226,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3227,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3228,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3229,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3230,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3231,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3232,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3233,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3234,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3235,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3236,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3237,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3238,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3239,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3240,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3241,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3242,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3243,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3244,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3245,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3246,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3247,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3248,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3249,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3250,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3251,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3252,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3253,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3254,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3255,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3256,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3257,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3258,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3259,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3260,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3261,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3262,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3263,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3264,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3265,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3266,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3267,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3268,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3269,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3270,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3271,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3272,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3273,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3274,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3275,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3276,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3277,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3278,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3279,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3280,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3281,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3282,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3283,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3284,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3285,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3286,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3287,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3288,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3289,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3290,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3291,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3292,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3293,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3294,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3295,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3296,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3297,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3298,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3299,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3300,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3301,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3302,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3303,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3304,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3305,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3306,220,2010,4299027,19541.03181818182,44062796.42999998,200285.43831818172,93984.86999999997,427.2039545454544,535832.8925558313,2435.6040570719606,56431686.23123457,256507.66468742987
3307,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3308,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3309,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3310,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3311,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3312,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3313,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3314,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3315,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3316,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3317,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3318,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3319,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3320,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3321,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3322,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3323,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3324,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3325,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3326,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3327,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3328,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3329,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3330,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3331,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3332,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3333,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3334,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3335,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3336,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3337,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3338,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3339,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3340,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3341,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3342,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3343,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3344,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3345,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3346,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3347,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3348,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3349,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3350,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3351,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3352,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3353,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3354,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3355,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3356,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3357,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3358,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3359,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3360,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3361,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3362,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3363,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3364,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3365,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3366,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3367,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3368,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3369,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3370,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3371,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3372,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3373,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3374,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3375,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3376,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3377,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3378,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3379,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3380,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
3381,481,2010,7724942,16060.170478170478,54288297.81000002,112865.48401247404,115356.72999999986,239.8268814968812,984364.4608622156,2046.495760628307,30195537.63543222,62776.58552064911
